,content_id,reaction_type,Datetime,score,content_type,category
22539,2771fa81-b26c-4e11-86ac-90e85faf4981,interested,2020-11-19 12:19:21,30,video,dogs
22540,2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,2021-03-18 11:38:33,0,video,dogs
22541,2771fa81-b26c-4e11-86ac-90e85faf4981,love,2020-09-21 06:20:02,65,video,dogs
22542,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,2021-06-04 17:46:24,15,video,dogs
22543,2771fa81-b26c-4e11-86ac-90e85faf4981,worried,2020-08-23 03:53:18,12,video,dogs
22544,2771fa81-b26c-4e11-86ac-90e85faf4981,peeking,2021-04-14 18:51:16,35,video,dogs
22545,2771fa81-b26c-4e11-86ac-90e85faf4981,disgust,2021-02-27 18:27:45,0,video,dogs
22546,2771fa81-b26c-4e11-86ac-90e85faf4981,worried,2021-05-18 13:39:13,12,video,dogs
22547,2771fa81-b26c-4e11-86ac-90e85faf4981,heart,2020-08-18 04:37:48,60,video,dogs
22548,3b448410-dd36-4e79-bf4a-ba07814b308e,want,2021-03-30 07:08:49,70,video,travel
22549,3b448410-dd36-4e79-bf4a-ba07814b308e,dislike,2021-05-06 03:25:37,10,video,travel
22550,3b448410-dd36-4e79-bf4a-ba07814b308e,scared,2020-07-20 15:30:44,15,video,travel
22551,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,2020-08-03 11:02:24,70,photo,education
22552,a03b3048-776e-4925-a52e-f6b1760a1be4,like,2021-02-12 10:55:58,50,photo,education
22553,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,2021-05-15 04:04:23,20,photo,education
22554,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,2020-09-07 22:19:43,20,photo,education
22555,a03b3048-776e-4925-a52e-f6b1760a1be4,peeking,2020-07-02 02:51:35,35,photo,education
22556,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,2020-08-23 00:03:55,20,photo,education
22557,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,2021-06-17 04:26:54,70,photo,education
22558,a03b3048-776e-4925-a52e-f6b1760a1be4,peeking,2021-03-10 08:52:02,35,photo,education
22559,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,2021-05-17 21:59:19,70,photo,education
22560,a03b3048-776e-4925-a52e-f6b1760a1be4,peeking,2020-12-28 18:01:41,35,photo,education
22561,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,2021-03-21 22:58:11,70,photo,education
22562,a03b3048-776e-4925-a52e-f6b1760a1be4,interested,2021-05-03 00:49:55,30,photo,education
22563,a03b3048-776e-4925-a52e-f6b1760a1be4,super love,2020-12-04 03:07:49,75,photo,education
22564,a03b3048-776e-4925-a52e-f6b1760a1be4,indifferent,2021-03-31 17:20:07,20,photo,education
22565,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,2020-10-30 03:11:12,70,photo,education
22566,a03b3048-776e-4925-a52e-f6b1760a1be4,cherish,2020-12-22 06:02:02,70,photo,education
22567,a03b3048-776e-4925-a52e-f6b1760a1be4,adore,2021-04-29 11:46:22,72,photo,education
22568,a03b3048-776e-4925-a52e-f6b1760a1be4,hate,2020-10-22 14:52:44,5,photo,education
22569,a03b3048-776e-4925-a52e-f6b1760a1be4,super love,2020-10-23 15:01:53,75,photo,education
22570,a03b3048-776e-4925-a52e-f6b1760a1be4,intrigued,2021-03-27 23:32:33,45,photo,education
22571,a03b3048-776e-4925-a52e-f6b1760a1be4,heart,2020-10-10 08:58:18,60,photo,education
22572,a03b3048-776e-4925-a52e-f6b1760a1be4,like,2020-10-07 22:53:27,50,photo,education
22573,a03b3048-776e-4925-a52e-f6b1760a1be4,dislike,2021-03-13 04:54:56,10,photo,education
22574,56d13215-1444-49b0-8e17-3a888bcd4e1e,scared,2021-03-29 12:14:54,15,GIF,fitness
22575,56d13215-1444-49b0-8e17-3a888bcd4e1e,worried,2021-01-16 16:37:50,12,GIF,fitness
22576,56d13215-1444-49b0-8e17-3a888bcd4e1e,want,2021-02-26 06:04:44,70,GIF,fitness
22577,56d13215-1444-49b0-8e17-3a888bcd4e1e,indifferent,2021-02-19 05:23:57,20,GIF,fitness
22578,56d13215-1444-49b0-8e17-3a888bcd4e1e,indifferent,2021-03-24 22:20:45,20,GIF,fitness
22579,56d13215-1444-49b0-8e17-3a888bcd4e1e,disgust,2021-01-13 09:48:00,0,GIF,fitness
22580,56d13215-1444-49b0-8e17-3a888bcd4e1e,disgust,2021-04-24 09:28:03,0,GIF,fitness
22581,56d13215-1444-49b0-8e17-3a888bcd4e1e,worried,2021-05-16 17:52:16,12,GIF,fitness
22582,56d13215-1444-49b0-8e17-3a888bcd4e1e,dislike,2020-11-07 09:22:09,10,GIF,fitness
22583,56d13215-1444-49b0-8e17-3a888bcd4e1e,hate,2020-12-22 21:45:15,5,GIF,fitness
22584,56d13215-1444-49b0-8e17-3a888bcd4e1e,heart,2020-09-29 06:51:01,60,GIF,fitness
22585,56d13215-1444-49b0-8e17-3a888bcd4e1e,indifferent,2021-01-23 00:58:50,20,GIF,fitness
22586,56d13215-1444-49b0-8e17-3a888bcd4e1e,love,2020-07-08 05:04:21,65,GIF,fitness
22587,56d13215-1444-49b0-8e17-3a888bcd4e1e,interested,2020-07-04 10:20:38,30,GIF,fitness
22588,56d13215-1444-49b0-8e17-3a888bcd4e1e,like,2020-06-25 03:22:32,50,GIF,fitness
22589,56d13215-1444-49b0-8e17-3a888bcd4e1e,scared,2020-07-08 15:50:37,15,GIF,fitness
22590,56d13215-1444-49b0-8e17-3a888bcd4e1e,dislike,2021-04-19 09:35:49,10,GIF,fitness
22591,56d13215-1444-49b0-8e17-3a888bcd4e1e,hate,2021-01-15 15:40:05,5,GIF,fitness
22592,56d13215-1444-49b0-8e17-3a888bcd4e1e,intrigued,2020-10-09 11:06:25,45,GIF,fitness
22593,56d13215-1444-49b0-8e17-3a888bcd4e1e,like,2020-08-16 09:00:49,50,GIF,fitness
22594,56d13215-1444-49b0-8e17-3a888bcd4e1e,heart,2021-01-26 23:34:50,60,GIF,fitness
22595,56d13215-1444-49b0-8e17-3a888bcd4e1e,worried,2021-02-11 15:30:42,12,GIF,fitness
22596,56d13215-1444-49b0-8e17-3a888bcd4e1e,heart,2020-09-08 22:26:40,60,GIF,fitness
22597,cda6a453-27bf-4237-b848-b27706732716,interested,2020-09-25 13:38:43,30,video,soccer
22598,cda6a453-27bf-4237-b848-b27706732716,cherish,2020-07-10 09:59:11,70,video,soccer
22599,cda6a453-27bf-4237-b848-b27706732716,scared,2020-08-30 11:26:53,15,video,soccer
22600,cda6a453-27bf-4237-b848-b27706732716,cherish,2021-02-26 08:15:46,70,video,soccer
22601,cda6a453-27bf-4237-b848-b27706732716,intrigued,2020-10-28 20:14:21,45,video,soccer
22602,cda6a453-27bf-4237-b848-b27706732716,super love,2021-06-18 02:03:49,75,video,soccer
22603,cda6a453-27bf-4237-b848-b27706732716,super love,2020-08-28 22:06:51,75,video,soccer
22604,cda6a453-27bf-4237-b848-b27706732716,cherish,2021-04-25 13:30:56,70,video,soccer
22605,cda6a453-27bf-4237-b848-b27706732716,love,2020-07-30 16:33:15,65,video,soccer
22606,cda6a453-27bf-4237-b848-b27706732716,disgust,2020-08-06 18:35:53,0,video,soccer
22607,cda6a453-27bf-4237-b848-b27706732716,disgust,2020-10-12 06:12:21,0,video,soccer
22608,cda6a453-27bf-4237-b848-b27706732716,like,2021-03-22 20:06:25,50,video,soccer
22609,cda6a453-27bf-4237-b848-b27706732716,cherish,2021-06-01 20:59:48,70,video,soccer
22610,cda6a453-27bf-4237-b848-b27706732716,indifferent,2021-01-17 01:13:00,20,video,soccer
22611,cda6a453-27bf-4237-b848-b27706732716,super love,2020-12-13 21:39:45,75,video,soccer
22612,cda6a453-27bf-4237-b848-b27706732716,scared,2021-03-05 22:23:40,15,video,soccer
22613,cda6a453-27bf-4237-b848-b27706732716,want,2020-10-15 02:18:10,70,video,soccer
22614,cda6a453-27bf-4237-b848-b27706732716,peeking,2021-01-20 11:14:25,35,video,soccer
22615,cda6a453-27bf-4237-b848-b27706732716,love,2020-11-17 21:32:07,65,video,soccer
22616,cda6a453-27bf-4237-b848-b27706732716,want,2020-11-09 02:13:42,70,video,soccer
22617,cda6a453-27bf-4237-b848-b27706732716,scared,2020-08-19 04:37:47,15,video,soccer
22618,cda6a453-27bf-4237-b848-b27706732716,indifferent,2021-05-08 11:36:32,20,video,soccer
22619,cda6a453-27bf-4237-b848-b27706732716,worried,2021-02-12 15:02:11,12,video,soccer
22620,cda6a453-27bf-4237-b848-b27706732716,scared,2020-12-28 15:43:30,15,video,soccer
22621,cda6a453-27bf-4237-b848-b27706732716,interested,2020-09-11 15:25:57,30,video,soccer
22622,cda6a453-27bf-4237-b848-b27706732716,intrigued,2020-08-07 14:29:27,45,video,soccer
22623,cda6a453-27bf-4237-b848-b27706732716,peeking,2020-09-21 12:03:47,35,video,soccer
22624,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-11-26 03:24:49,0,video,technology
22625,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2020-12-14 15:30:44,5,video,technology
22626,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,love,2020-06-18 12:07:10,65,video,technology
22627,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,2020-08-29 15:12:05,12,video,technology
22628,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,2021-02-04 20:30:10,75,video,technology
22629,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-12-02 02:58:07,0,video,technology
22630,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2020-08-05 00:48:23,5,video,technology
22631,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2021-02-25 15:10:03,70,video,technology
22632,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,intrigued,2021-06-17 23:58:39,45,video,technology
22633,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,2021-04-17 08:54:10,12,video,technology
22634,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2020-09-22 12:35:16,5,video,technology
22635,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,peeking,2021-05-11 17:59:37,35,video,technology
22636,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-12-13 20:02:12,0,video,technology
22637,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2021-02-21 23:10:26,30,video,technology
22638,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,cherish,2021-03-27 11:45:17,70,video,technology
22639,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,worried,2020-07-21 01:03:42,12,video,technology
22640,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,love,2020-07-08 21:33:49,65,video,technology
22641,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2021-06-14 14:49:53,72,video,technology
22642,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,hate,2021-01-04 03:09:15,5,video,technology
22643,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2020-08-11 04:27:25,70,video,technology
22644,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,want,2020-08-17 04:06:24,70,video,technology
22645,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2021-02-26 06:40:56,30,video,technology
22646,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2021-05-01 07:05:23,0,video,technology
22647,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2020-09-14 14:50:36,72,video,technology
22648,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,heart,2021-02-24 20:02:47,60,video,technology
22649,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,cherish,2021-02-19 19:58:48,70,video,technology
22650,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,dislike,2021-04-13 03:23:42,10,video,technology
22651,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,disgust,2020-10-19 07:34:22,0,video,technology
22652,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2021-02-28 02:19:23,72,video,technology
22653,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,interested,2020-10-15 03:11:15,30,video,technology
22654,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,super love,2020-07-29 08:46:50,75,video,technology
22655,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,adore,2020-09-20 06:53:45,72,video,technology
22656,98a7f6b9-8dd3-40c9-8c98-db01b6c80015,like,2020-12-24 21:09:18,50,video,technology
22657,a8160135-2d55-4240-8f28-fbee5ec84801,dislike,2021-05-01 09:33:00,10,video,studying
22658,a8160135-2d55-4240-8f28-fbee5ec84801,dislike,2020-06-19 04:20:10,10,video,studying
22659,a8160135-2d55-4240-8f28-fbee5ec84801,adore,2021-05-19 00:43:24,72,video,studying
22660,a8160135-2d55-4240-8f28-fbee5ec84801,want,2020-09-03 23:03:42,70,video,studying
22661,a8160135-2d55-4240-8f28-fbee5ec84801,scared,2020-06-18 09:13:59,15,video,studying
22662,33696f53-ab7b-4f3e-b3a4-e0e82990339c,dislike,2020-07-21 00:37:40,10,photo,fitness
22663,33696f53-ab7b-4f3e-b3a4-e0e82990339c,love,2021-01-31 12:07:00,65,photo,fitness
22664,33696f53-ab7b-4f3e-b3a4-e0e82990339c,like,2021-02-25 13:27:56,50,photo,fitness
22665,33696f53-ab7b-4f3e-b3a4-e0e82990339c,love,2021-06-11 09:30:44,65,photo,fitness
22666,33696f53-ab7b-4f3e-b3a4-e0e82990339c,like,2020-12-14 22:12:54,50,photo,fitness
22667,33696f53-ab7b-4f3e-b3a4-e0e82990339c,super love,2021-01-30 00:12:09,75,photo,fitness
22668,33696f53-ab7b-4f3e-b3a4-e0e82990339c,scared,2021-02-27 09:55:35,15,photo,fitness
22669,50c0f441-fde5-48bd-ba40-46f23b8cf862,peeking,2020-12-08 23:51:56,35,video,culture
22670,50c0f441-fde5-48bd-ba40-46f23b8cf862,love,2020-09-02 04:27:09,65,video,culture
22671,50c0f441-fde5-48bd-ba40-46f23b8cf862,want,2021-01-06 08:37:39,70,video,culture
22672,50c0f441-fde5-48bd-ba40-46f23b8cf862,love,2021-05-22 22:13:09,65,video,culture
22673,50c0f441-fde5-48bd-ba40-46f23b8cf862,want,2020-07-04 07:22:17,70,video,culture
22674,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,2021-06-11 08:42:45,5,video,fitness
22675,cafddd25-5653-4219-8dc7-a3eae45ea926,adore,2021-01-31 17:53:50,72,video,fitness
22676,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,2020-12-20 18:08:07,5,video,fitness
22677,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,2020-09-15 22:06:37,45,video,fitness
22678,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,2020-09-24 08:28:56,30,video,fitness
22679,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,2020-12-31 10:36:29,45,video,fitness
22680,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,2021-02-11 20:24:42,15,video,fitness
22681,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,2020-11-27 20:43:49,15,video,fitness
22682,cafddd25-5653-4219-8dc7-a3eae45ea926,disgust,2021-05-26 11:36:15,0,video,fitness
22683,cafddd25-5653-4219-8dc7-a3eae45ea926,want,2020-10-23 01:00:16,70,video,fitness
22684,cafddd25-5653-4219-8dc7-a3eae45ea926,want,2021-03-28 00:55:56,70,video,fitness
22685,cafddd25-5653-4219-8dc7-a3eae45ea926,want,2021-02-13 18:15:43,70,video,fitness
22686,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,2020-06-29 21:47:35,75,video,fitness
22687,cafddd25-5653-4219-8dc7-a3eae45ea926,love,2020-09-10 07:27:54,65,video,fitness
22688,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,2021-03-10 22:52:42,30,video,fitness
22689,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,2020-12-29 00:44:21,35,video,fitness
22690,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,2020-09-30 10:20:50,35,video,fitness
22691,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,2021-02-11 16:59:55,30,video,fitness
22692,cafddd25-5653-4219-8dc7-a3eae45ea926,like,2021-04-22 21:10:09,50,video,fitness
22693,cafddd25-5653-4219-8dc7-a3eae45ea926,indifferent,2020-07-17 01:27:07,20,video,fitness
22694,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,2020-12-28 13:01:08,75,video,fitness
22695,cafddd25-5653-4219-8dc7-a3eae45ea926,cherish,2021-04-26 04:36:22,70,video,fitness
22696,cafddd25-5653-4219-8dc7-a3eae45ea926,like,2020-08-20 15:19:48,50,video,fitness
22697,cafddd25-5653-4219-8dc7-a3eae45ea926,super love,2020-09-20 19:04:23,75,video,fitness
22698,cafddd25-5653-4219-8dc7-a3eae45ea926,heart,2020-12-16 12:39:12,60,video,fitness
22699,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,2020-09-06 05:25:20,15,video,fitness
22700,cafddd25-5653-4219-8dc7-a3eae45ea926,dislike,2020-10-20 05:50:07,10,video,fitness
22701,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,2020-11-03 15:01:21,5,video,fitness
22702,cafddd25-5653-4219-8dc7-a3eae45ea926,adore,2021-03-29 00:49:34,72,video,fitness
22703,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,2021-06-04 23:36:30,45,video,fitness
22704,cafddd25-5653-4219-8dc7-a3eae45ea926,like,2021-04-05 12:05:55,50,video,fitness
22705,cafddd25-5653-4219-8dc7-a3eae45ea926,interested,2020-12-01 05:11:37,30,video,fitness
22706,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,2020-06-24 09:00:41,35,video,fitness
22707,cafddd25-5653-4219-8dc7-a3eae45ea926,cherish,2020-12-01 04:02:44,70,video,fitness
22708,cafddd25-5653-4219-8dc7-a3eae45ea926,hate,2020-07-16 15:12:56,5,video,fitness
22709,cafddd25-5653-4219-8dc7-a3eae45ea926,intrigued,2020-09-01 19:13:50,45,video,fitness
22710,cafddd25-5653-4219-8dc7-a3eae45ea926,peeking,2020-10-05 06:50:18,35,video,fitness
22711,c24f4499-faae-4ff0-baf1-4be6a9061aa1,hate,2020-09-18 01:16:52,5,audio,animals
22712,c24f4499-faae-4ff0-baf1-4be6a9061aa1,worried,2021-01-23 20:25:10,12,audio,animals
22713,c24f4499-faae-4ff0-baf1-4be6a9061aa1,indifferent,2021-05-25 14:11:48,20,audio,animals
22714,c24f4499-faae-4ff0-baf1-4be6a9061aa1,disgust,2021-05-26 22:29:46,0,audio,animals
22715,c24f4499-faae-4ff0-baf1-4be6a9061aa1,dislike,2021-02-27 07:00:25,10,audio,animals
22716,c24f4499-faae-4ff0-baf1-4be6a9061aa1,intrigued,2020-09-20 16:00:06,45,audio,animals
22717,c24f4499-faae-4ff0-baf1-4be6a9061aa1,worried,2021-02-16 18:49:34,12,audio,animals
22718,c24f4499-faae-4ff0-baf1-4be6a9061aa1,intrigued,2020-12-06 17:59:06,45,audio,animals
22719,c24f4499-faae-4ff0-baf1-4be6a9061aa1,cherish,2021-03-22 14:02:55,70,audio,animals
22720,c24f4499-faae-4ff0-baf1-4be6a9061aa1,like,2020-11-24 17:50:12,50,audio,animals
22721,c24f4499-faae-4ff0-baf1-4be6a9061aa1,peeking,2020-10-01 09:40:31,35,audio,animals
22722,c24f4499-faae-4ff0-baf1-4be6a9061aa1,interested,2021-03-26 11:31:08,30,audio,animals
22723,c24f4499-faae-4ff0-baf1-4be6a9061aa1,dislike,2020-11-08 16:05:24,10,audio,animals
22724,c24f4499-faae-4ff0-baf1-4be6a9061aa1,worried,2020-11-25 07:49:14,12,audio,animals
22725,c24f4499-faae-4ff0-baf1-4be6a9061aa1,peeking,2020-12-28 14:59:24,35,audio,animals
22726,c24f4499-faae-4ff0-baf1-4be6a9061aa1,super love,2020-07-14 15:57:57,75,audio,animals
22727,c24f4499-faae-4ff0-baf1-4be6a9061aa1,disgust,2021-05-05 13:50:06,0,audio,animals
22728,c24f4499-faae-4ff0-baf1-4be6a9061aa1,adore,2021-01-27 17:35:42,72,audio,animals
22729,c24f4499-faae-4ff0-baf1-4be6a9061aa1,like,2021-03-06 15:36:15,50,audio,animals
22730,c24f4499-faae-4ff0-baf1-4be6a9061aa1,love,2020-09-12 04:25:41,65,audio,animals
22731,2669dbfc-65d4-4770-a916-e6507f881131,scared,2020-08-03 15:29:32,15,photo,science
22732,2669dbfc-65d4-4770-a916-e6507f881131,hate,2021-04-24 10:08:08,5,photo,science
22733,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2021-03-10 12:23:26,0,photo,science
22734,2669dbfc-65d4-4770-a916-e6507f881131,cherish,2020-07-26 00:46:26,70,photo,science
22735,2669dbfc-65d4-4770-a916-e6507f881131,heart,2021-04-07 00:16:07,60,photo,science
22736,2669dbfc-65d4-4770-a916-e6507f881131,hate,2021-03-20 06:07:31,5,photo,science
22737,2669dbfc-65d4-4770-a916-e6507f881131,want,2021-05-14 04:33:10,70,photo,science
22738,2669dbfc-65d4-4770-a916-e6507f881131,scared,2020-09-07 07:40:44,15,photo,science
22739,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-12-08 21:47:57,0,photo,science
22740,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-10-07 16:21:24,0,photo,science
22741,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-12-06 18:52:32,0,photo,science
22742,2669dbfc-65d4-4770-a916-e6507f881131,love,2020-10-02 02:09:40,65,photo,science
22743,2669dbfc-65d4-4770-a916-e6507f881131,heart,2021-06-12 01:21:32,60,photo,science
22744,2669dbfc-65d4-4770-a916-e6507f881131,adore,2021-06-16 22:43:43,72,photo,science
22745,2669dbfc-65d4-4770-a916-e6507f881131,interested,2020-09-15 22:18:32,30,photo,science
22746,2669dbfc-65d4-4770-a916-e6507f881131,dislike,2020-06-26 23:55:37,10,photo,science
22747,2669dbfc-65d4-4770-a916-e6507f881131,scared,2020-10-21 17:32:30,15,photo,science
22748,2669dbfc-65d4-4770-a916-e6507f881131,heart,2021-01-09 00:56:34,60,photo,science
22749,2669dbfc-65d4-4770-a916-e6507f881131,scared,2020-10-10 20:22:06,15,photo,science
22750,2669dbfc-65d4-4770-a916-e6507f881131,hate,2021-06-16 08:18:06,5,photo,science
22751,2669dbfc-65d4-4770-a916-e6507f881131,interested,2021-06-09 04:54:31,30,photo,science
22752,2669dbfc-65d4-4770-a916-e6507f881131,interested,2021-01-04 02:32:13,30,photo,science
22753,2669dbfc-65d4-4770-a916-e6507f881131,interested,2021-02-19 11:37:22,30,photo,science
22754,2669dbfc-65d4-4770-a916-e6507f881131,dislike,2020-07-22 03:37:30,10,photo,science
22755,2669dbfc-65d4-4770-a916-e6507f881131,super love,2021-03-14 01:53:38,75,photo,science
22756,2669dbfc-65d4-4770-a916-e6507f881131,adore,2021-03-18 04:12:40,72,photo,science
22757,2669dbfc-65d4-4770-a916-e6507f881131,worried,2020-09-24 18:01:53,12,photo,science
22758,2669dbfc-65d4-4770-a916-e6507f881131,interested,2020-08-15 14:30:32,30,photo,science
22759,2669dbfc-65d4-4770-a916-e6507f881131,heart,2021-02-06 19:42:20,60,photo,science
22760,2669dbfc-65d4-4770-a916-e6507f881131,peeking,2021-02-16 22:41:25,35,photo,science
22761,2669dbfc-65d4-4770-a916-e6507f881131,super love,2021-03-08 22:00:03,75,photo,science
22762,2669dbfc-65d4-4770-a916-e6507f881131,heart,2020-12-23 11:42:37,60,photo,science
22763,2669dbfc-65d4-4770-a916-e6507f881131,super love,2020-11-02 03:17:32,75,photo,science
22764,2669dbfc-65d4-4770-a916-e6507f881131,disgust,2020-10-05 23:15:05,0,photo,science
22765,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,2021-02-02 15:44:05,45,GIF,studying
22766,b529487b-160b-48cd-aacc-2741b18462c6,love,2021-04-20 21:01:35,65,GIF,studying
22767,b529487b-160b-48cd-aacc-2741b18462c6,like,2020-08-04 22:06:36,50,GIF,studying
22768,b529487b-160b-48cd-aacc-2741b18462c6,scared,2021-03-09 11:08:59,15,GIF,studying
22769,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,2020-08-17 13:01:02,45,GIF,studying
22770,b529487b-160b-48cd-aacc-2741b18462c6,peeking,2021-02-02 21:13:33,35,GIF,studying
22771,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2021-04-07 05:51:59,0,GIF,studying
22772,b529487b-160b-48cd-aacc-2741b18462c6,want,2020-08-29 20:23:29,70,GIF,studying
22773,b529487b-160b-48cd-aacc-2741b18462c6,dislike,2021-05-12 15:11:06,10,GIF,studying
22774,b529487b-160b-48cd-aacc-2741b18462c6,like,2021-06-14 13:25:39,50,GIF,studying
22775,b529487b-160b-48cd-aacc-2741b18462c6,like,2020-10-23 15:01:09,50,GIF,studying
22776,b529487b-160b-48cd-aacc-2741b18462c6,indifferent,2021-03-12 08:03:36,20,GIF,studying
22777,b529487b-160b-48cd-aacc-2741b18462c6,adore,2021-05-31 17:47:06,72,GIF,studying
22778,b529487b-160b-48cd-aacc-2741b18462c6,worried,2020-12-28 11:32:40,12,GIF,studying
22779,b529487b-160b-48cd-aacc-2741b18462c6,hate,2020-12-06 18:30:46,5,GIF,studying
22780,b529487b-160b-48cd-aacc-2741b18462c6,interested,2020-09-06 06:54:43,30,GIF,studying
22781,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,2021-02-18 00:39:36,45,GIF,studying
22782,b529487b-160b-48cd-aacc-2741b18462c6,want,2020-06-23 11:41:56,70,GIF,studying
22783,b529487b-160b-48cd-aacc-2741b18462c6,scared,2020-10-25 11:50:36,15,GIF,studying
22784,b529487b-160b-48cd-aacc-2741b18462c6,heart,2020-07-12 12:44:18,60,GIF,studying
22785,b529487b-160b-48cd-aacc-2741b18462c6,indifferent,2020-07-16 18:02:19,20,GIF,studying
22786,b529487b-160b-48cd-aacc-2741b18462c6,scared,2020-12-27 12:39:57,15,GIF,studying
22787,b529487b-160b-48cd-aacc-2741b18462c6,like,2021-01-01 12:20:42,50,GIF,studying
22788,b529487b-160b-48cd-aacc-2741b18462c6,hate,2021-06-12 20:23:10,5,GIF,studying
22789,b529487b-160b-48cd-aacc-2741b18462c6,intrigued,2020-07-06 16:52:32,45,GIF,studying
22790,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2021-01-25 23:38:59,0,GIF,studying
22791,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2020-08-30 03:20:09,0,GIF,studying
22792,b529487b-160b-48cd-aacc-2741b18462c6,worried,2020-09-24 22:19:33,12,GIF,studying
22793,b529487b-160b-48cd-aacc-2741b18462c6,peeking,2020-12-27 17:32:46,35,GIF,studying
22794,b529487b-160b-48cd-aacc-2741b18462c6,want,2021-03-21 18:27:44,70,GIF,studying
22795,b529487b-160b-48cd-aacc-2741b18462c6,hate,2020-08-07 04:08:19,5,GIF,studying
22796,b529487b-160b-48cd-aacc-2741b18462c6,disgust,2021-02-21 17:49:28,0,GIF,studying
22797,b529487b-160b-48cd-aacc-2741b18462c6,dislike,2020-10-06 01:28:23,10,GIF,studying
22798,b529487b-160b-48cd-aacc-2741b18462c6,cherish,2020-09-18 04:44:32,70,GIF,studying
22799,b529487b-160b-48cd-aacc-2741b18462c6,hate,2020-08-11 05:20:56,5,GIF,studying
22800,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,2021-06-03 18:36:49,72,photo,dogs
22801,e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,2020-12-25 17:49:13,75,photo,dogs
